reg;semaine_glissante;pop;P;T;nom_region
08;2020-07-14-2020-07-20;35334;4;222;Saint-Martin
08;2020-07-15-2020-07-21;35334;4;234;Saint-Martin
08;2020-07-16-2020-07-22;35334;2;193;Saint-Martin
08;2020-07-17-2020-07-23;35334;3;207;Saint-Martin
08;2020-07-18-2020-07-24;35334;3;173;Saint-Martin
08;2020-07-19-2020-07-25;35334;3;170;Saint-Martin
08;2020-07-20-2020-07-26;35334;3;174;Saint-Martin
08;2020-07-21-2020-07-27;35334;2;162;Saint-Martin
08;2020-07-22-2020-07-28;35334;4;243;Saint-Martin
08;2020-07-23-2020-07-29;35334;4;308;Saint-Martin
08;2020-07-24-2020-07-30;35334;3;288;Saint-Martin
08;2020-07-25-2020-07-31;35334;4;330;Saint-Martin
08;2020-07-26-2020-08-01;35334;5;341;Saint-Martin
08;2020-07-27-2020-08-02;35334;5;338;Saint-Martin
08;2020-07-28-2020-08-03;35334;9;440;Saint-Martin
08;2020-07-29-2020-08-04;35334;10;476;Saint-Martin
08;2020-07-30-2020-08-05;35334;14;510;Saint-Martin
08;2020-07-31-2020-08-06;35334;18;543;Saint-Martin
08;2020-08-01-2020-08-07;35334;25;585;Saint-Martin
08;2020-08-02-2020-08-08;35334;25;579;Saint-Martin
08;2020-08-03-2020-08-09;35334;25;580;Saint-Martin
08;2020-08-04-2020-08-10;35334;25;619;Saint-Martin
08;2020-08-05-2020-08-11;35334;26;581;Saint-Martin
08;2020-08-06-2020-08-12;35334;28;578;Saint-Martin
08;2020-08-07-2020-08-13;35334;38;667;Saint-Martin
08;2020-08-08-2020-08-14;35334;33;610;Saint-Martin
08;2020-08-09-2020-08-15;35334;33;625;Saint-Martin
08;2020-08-10-2020-08-16;35334;38;628;Saint-Martin
08;2020-08-11-2020-08-17;35334;42;527;Saint-Martin
08;2020-08-12-2020-08-18;35334;60;566;Saint-Martin
08;2020-08-13-2020-08-19;35334;64;531;Saint-Martin
08;2020-08-14-2020-08-20;35334;54;443;Saint-Martin
08;2020-08-15-2020-08-21;35334;59;472;Saint-Martin
08;2020-08-16-2020-08-22;35334;59;478;Saint-Martin
08;2020-08-17-2020-08-23;35334;56;479;Saint-Martin
08;2020-08-18-2020-08-24;35334;54;510;Saint-Martin
08;2020-08-19-2020-08-25;35334;41;447;Saint-Martin
08;2020-08-20-2020-08-26;35334;36;467;Saint-Martin
08;2020-08-21-2020-08-27;35334;43;518;Saint-Martin
08;2020-08-22-2020-08-28;35334;43;533;Saint-Martin
08;2020-08-23-2020-08-29;35334;45;532;Saint-Martin
08;2020-08-24-2020-08-30;35334;45;529;Saint-Martin
08;2020-08-25-2020-08-31;35334;48;513;Saint-Martin
08;2020-08-26-2020-09-01;35334;43;490;Saint-Martin
08;2020-08-27-2020-09-02;35334;47;466;Saint-Martin
08;2020-08-28-2020-09-03;35334;39;413;Saint-Martin
08;2020-08-29-2020-09-04;35334;38;352;Saint-Martin
08;2020-08-30-2020-09-05;35334;38;343;Saint-Martin
08;2020-08-31-2020-09-06;35334;36;337;Saint-Martin
08;2020-09-01-2020-09-07;35334;34;294;Saint-Martin
08;2020-09-02-2020-09-08;35334;37;297;Saint-Martin
08;2020-09-03-2020-09-09;35334;39;286;Saint-Martin
08;2020-09-04-2020-09-10;35334;54;285;Saint-Martin
08;2020-09-05-2020-09-11;35334;60;345;Saint-Martin
08;2020-09-06-2020-09-12;35334;59;348;Saint-Martin
08;2020-09-07-2020-09-13;35334;59;351;Saint-Martin
08;2020-09-08-2020-09-14;35334;64;374;Saint-Martin
08;2020-09-09-2020-09-15;35334;66;378;Saint-Martin
08;2020-09-10-2020-09-16;35334;63;411;Saint-Martin
08;2020-09-11-2020-09-17;35334;55;423;Saint-Martin
08;2020-09-12-2020-09-18;35334;50;376;Saint-Martin
08;2020-09-13-2020-09-19;35334;51;365;Saint-Martin
08;2020-09-14-2020-09-20;35334;51;364;Saint-Martin
08;2020-09-15-2020-09-21;35334;50;374;Saint-Martin
08;2020-09-16-2020-09-22;35334;45;366;Saint-Martin
08;2020-09-17-2020-09-23;35334;41;334;Saint-Martin
08;2020-09-18-2020-09-24;35334;37;328;Saint-Martin
08;2020-09-19-2020-09-25;35334;37;347;Saint-Martin
08;2020-09-20-2020-09-26;35334;36;358;Saint-Martin
08;2020-09-21-2020-09-27;35334;36;358;Saint-Martin
08;2020-09-22-2020-09-28;35334;29;343;Saint-Martin
08;2020-09-23-2020-09-29;35334;30;367;Saint-Martin
08;2020-09-24-2020-09-30;35334;30;373;Saint-Martin
08;2020-09-25-2020-10-01;35334;31;355;Saint-Martin
08;2020-09-26-2020-10-02;35334;33;359;Saint-Martin
08;2020-09-27-2020-10-03;35334;33;349;Saint-Martin
08;2020-09-28-2020-10-04;35334;33;350;Saint-Martin
08;2020-09-29-2020-10-05;35334;44;374;Saint-Martin
08;2020-09-30-2020-10-06;35334;54;396;Saint-Martin
08;2020-10-01-2020-10-07;35334;63;410;Saint-Martin
08;2020-10-02-2020-10-08;35334;65;423;Saint-Martin
08;2020-10-03-2020-10-09;35334;63;442;Saint-Martin
08;2020-10-04-2020-10-10;35334;62;445;Saint-Martin
08;2020-10-05-2020-10-11;35334;65;443;Saint-Martin
08;2020-10-06-2020-10-12;35334;71;451;Saint-Martin
08;2020-10-07-2020-10-13;35334;60;443;Saint-Martin
08;2020-10-08-2020-10-14;35334;54;417;Saint-Martin
08;2020-10-09-2020-10-15;35334;48;427;Saint-Martin
08;2020-10-10-2020-10-16;35334;40;389;Saint-Martin
08;2020-10-11-2020-10-17;35334;40;391;Saint-Martin
08;2020-10-12-2020-10-18;35334;37;392;Saint-Martin
08;2020-10-13-2020-10-19;35334;19;346;Saint-Martin
08;2020-10-14-2020-10-20;35334;17;292;Saint-Martin
08;2020-10-15-2020-10-21;35334;21;322;Saint-Martin
08;2020-10-16-2020-10-22;35334;22;313;Saint-Martin
08;2020-10-17-2020-10-23;35334;27;332;Saint-Martin
08;2020-10-18-2020-10-24;35334;28;322;Saint-Martin
08;2020-10-19-2020-10-25;35334;29;325;Saint-Martin
08;2020-10-20-2020-10-26;35334;36;329;Saint-Martin
08;2020-10-21-2020-10-27;35334;46;368;Saint-Martin
08;2020-10-22-2020-10-28;35334;42;399;Saint-Martin
08;2020-10-23-2020-10-29;35334;42;417;Saint-Martin
08;2020-10-24-2020-10-30;35334;48;441;Saint-Martin
08;2020-10-25-2020-10-31;35334;48;445;Saint-Martin
08;2020-10-26-2020-11-01;35334;47;449;Saint-Martin
08;2020-10-27-2020-11-02;35334;39;411;Saint-Martin
08;2020-10-28-2020-11-03;35334;34;408;Saint-Martin
08;2020-10-29-2020-11-04;35334;37;376;Saint-Martin
08;2020-10-30-2020-11-05;35334;43;370;Saint-Martin
08;2020-10-31-2020-11-06;35334;43;331;Saint-Martin
08;2020-11-01-2020-11-07;35334;43;331;Saint-Martin
08;2020-11-02-2020-11-08;35334;44;322;Saint-Martin
08;2020-11-03-2020-11-09;35334;48;366;Saint-Martin
08;2020-11-04-2020-11-10;35334;50;359;Saint-Martin
08;2020-11-05-2020-11-11;35334;40;288;Saint-Martin
08;2020-11-06-2020-11-12;35334;39;306;Saint-Martin
08;2020-11-07-2020-11-13;35334;33;341;Saint-Martin
08;2020-11-08-2020-11-14;35334;35;340;Saint-Martin
08;2020-11-09-2020-11-15;35334;34;342;Saint-Martin
08;2020-11-10-2020-11-16;35334;30;345;Saint-Martin
08;2020-11-11-2020-11-17;35334;29;364;Saint-Martin
08;2020-11-12-2020-11-18;35334;35;415;Saint-Martin
08;2020-11-13-2020-11-19;35334;29;388;Saint-Martin
08;2020-11-14-2020-11-20;35334;29;360;Saint-Martin
08;2020-11-15-2020-11-21;35334;28;363;Saint-Martin
08;2020-11-16-2020-11-22;35334;30;363;Saint-Martin
08;2020-11-17-2020-11-23;35334;44;383;Saint-Martin
08;2020-11-18-2020-11-24;35334;54;376;Saint-Martin
08;2020-11-19-2020-11-25;35334;65;422;Saint-Martin
08;2020-11-20-2020-11-26;35334;68;435;Saint-Martin
08;2020-11-21-2020-11-27;35334;73;482;Saint-Martin
08;2020-11-22-2020-11-28;35334;74;495;Saint-Martin
08;2020-11-23-2020-11-29;35334;74;493;Saint-Martin
08;2020-11-24-2020-11-30;35334;72;498;Saint-Martin
08;2020-11-25-2020-12-01;35334;74;500;Saint-Martin
08;2020-11-26-2020-12-02;35334;73;495;Saint-Martin
08;2020-11-27-2020-12-03;35334;73;506;Saint-Martin
08;2020-11-28-2020-12-04;35334;73;496;Saint-Martin
08;2020-11-29-2020-12-05;35334;76;504;Saint-Martin
08;2020-11-30-2020-12-06;35334;74;508;Saint-Martin
08;2020-12-01-2020-12-07;35334;73;546;Saint-Martin
08;2020-12-02-2020-12-08;35334;56;536;Saint-Martin
08;2020-12-03-2020-12-09;35334;55;559;Saint-Martin
08;2020-12-04-2020-12-10;35334;58;586;Saint-Martin
08;2020-12-05-2020-12-11;35334;54;587;Saint-Martin
08;2020-12-06-2020-12-12;35334;54;603;Saint-Martin
08;2020-12-07-2020-12-13;35334;58;624;Saint-Martin
08;2020-12-08-2020-12-14;35334;52;625;Saint-Martin
08;2020-12-09-2020-12-15;35334;52;663;Saint-Martin
08;2020-12-10-2020-12-16;35334;44;669;Saint-Martin
08;2020-12-11-2020-12-17;35334;45;716;Saint-Martin
08;2020-12-12-2020-12-18;35334;46;804;Saint-Martin
08;2020-12-13-2020-12-19;35334;43;844;Saint-Martin
08;2020-12-14-2020-12-20;35334;39;827;Saint-Martin
08;2020-12-15-2020-12-21;35334;42;862;Saint-Martin
08;2020-12-16-2020-12-22;35334;52;875;Saint-Martin
08;2020-12-17-2020-12-23;35334;48;813;Saint-Martin
08;2020-12-18-2020-12-24;35334;41;763;Saint-Martin
08;2020-12-19-2020-12-25;35334;34;579;Saint-Martin
08;2020-12-20-2020-12-26;35334;33;569;Saint-Martin
08;2020-12-21-2020-12-27;35334;33;565;Saint-Martin
08;2020-12-22-2020-12-28;35334;23;500;Saint-Martin
08;2020-12-23-2020-12-29;35334;12;455;Saint-Martin
08;2020-12-24-2020-12-30;35334;14;495;Saint-Martin
08;2020-12-25-2020-12-31;35334;14;540;Saint-Martin
08;2020-12-26-2021-01-01;35334;14;544;Saint-Martin
08;2020-12-27-2021-01-02;35334;19;605;Saint-Martin
08;2020-12-28-2021-01-03;35334;22;610;Saint-Martin
08;2020-12-29-2021-01-04;35334;35;674;Saint-Martin
08;2020-12-30-2021-01-05;35334;39;705;Saint-Martin
08;2020-12-31-2021-01-06;35334;39;700;Saint-Martin
08;2021-01-01-2021-01-07;35334;40;662;Saint-Martin
08;2021-01-02-2021-01-08;35334;51;757;Saint-Martin
08;2021-01-03-2021-01-09;35334;47;681;Saint-Martin
08;2021-01-04-2021-01-10;35334;44;675;Saint-Martin
08;2021-01-05-2021-01-11;35334;50;643;Saint-Martin
08;2021-01-06-2021-01-12;35334;57;752;Saint-Martin
08;2021-01-07-2021-01-13;35334;66;825;Saint-Martin
08;2021-01-08-2021-01-14;35334;74;874;Saint-Martin
08;2021-01-09-2021-01-15;35334;80;998;Saint-Martin
08;2021-01-10-2021-01-16;35334;81;1187;Saint-Martin
08;2021-01-11-2021-01-17;35334;81;1239;Saint-Martin
08;2021-01-12-2021-01-18;35334;75;1192;Saint-Martin
08;2021-01-13-2021-01-19;35334;70;1302;Saint-Martin
08;2021-01-14-2021-01-20;35334;74;1451;Saint-Martin
08;2021-01-15-2021-01-21;35334;81;1566;Saint-Martin
08;2021-01-16-2021-01-22;35334;78;1628;Saint-Martin
08;2021-01-17-2021-01-23;35334;81;1577;Saint-Martin
08;2021-01-18-2021-01-24;35334;81;1578;Saint-Martin
08;2021-01-19-2021-01-25;35334;94;1624;Saint-Martin
08;2021-01-20-2021-01-26;35334;99;1615;Saint-Martin
08;2021-01-21-2021-01-27;35334;100;1554;Saint-Martin
08;2021-01-22-2021-01-28;35334;102;1531;Saint-Martin
08;2021-01-23-2021-01-29;35334;109;1546;Saint-Martin
08;2021-01-24-2021-01-30;35334;112;1607;Saint-Martin
08;2021-01-25-2021-01-31;35334;113;1620;Saint-Martin
08;2021-01-26-2021-02-01;35334;109;1572;Saint-Martin
08;2021-01-27-2021-02-02;35334;113;1558;Saint-Martin
08;2021-01-28-2021-02-03;35334;102;1554;Saint-Martin
08;2021-01-29-2021-02-04;35334;89;1628;Saint-Martin
08;2021-01-30-2021-02-05;35334;78;1568;Saint-Martin
08;2021-01-31-2021-02-06;35334;74;1515;Saint-Martin
08;2021-02-01-2021-02-07;35334;75;1503;Saint-Martin
08;2021-02-02-2021-02-08;35334;69;1510;Saint-Martin
08;2021-02-03-2021-02-09;35334;64;1515;Saint-Martin
08;2021-02-04-2021-02-10;35334;72;1502;Saint-Martin
08;2021-02-05-2021-02-11;35334;75;1403;Saint-Martin
08;2021-02-06-2021-02-12;35334;72;1329;Saint-Martin
08;2021-02-07-2021-02-13;35334;80;1311;Saint-Martin
08;2021-02-08-2021-02-14;35334;78;1307;Saint-Martin
08;2021-02-09-2021-02-15;35334;73;1248;Saint-Martin
08;2021-02-10-2021-02-16;35334;67;1157;Saint-Martin
08;2021-02-11-2021-02-17;35334;57;1017;Saint-Martin
08;2021-02-12-2021-02-18;35334;57;1069;Saint-Martin
08;2021-02-13-2021-02-19;35334;62;1122;Saint-Martin
08;2021-02-14-2021-02-20;35334;51;1094;Saint-Martin
08;2021-02-15-2021-02-21;35334;51;1096;Saint-Martin
08;2021-02-16-2021-02-22;35334;41;1002;Saint-Martin
08;2021-02-17-2021-02-23;35334;38;960;Saint-Martin
08;2021-02-18-2021-02-24;35334;37;988;Saint-Martin
08;2021-02-19-2021-02-25;35334;32;892;Saint-Martin
08;2021-02-20-2021-02-26;35334;24;814;Saint-Martin
08;2021-02-21-2021-02-27;35334;26;801;Saint-Martin
08;2021-02-22-2021-02-28;35334;26;806;Saint-Martin
08;2021-02-23-2021-03-01;35334;31;818;Saint-Martin
08;2021-02-24-2021-03-02;35334;31;815;Saint-Martin
08;2021-02-25-2021-03-03;35334;28;774;Saint-Martin
08;2021-02-26-2021-03-04;35334;25;732;Saint-Martin
08;2021-02-27-2021-03-05;35334;30;720;Saint-Martin
08;2021-02-28-2021-03-06;35334;29;735;Saint-Martin
08;2021-03-01-2021-03-07;35334;29;722;Saint-Martin
08;2021-03-02-2021-03-08;35334;26;743;Saint-Martin
08;2021-03-03-2021-03-09;35334;28;756;Saint-Martin
08;2021-03-04-2021-03-10;35334;30;775;Saint-Martin
08;2021-03-05-2021-03-11;35334;29;736;Saint-Martin
08;2021-03-06-2021-03-12;35334;26;764;Saint-Martin
08;2021-03-07-2021-03-13;35334;22;752;Saint-Martin
08;2021-03-08-2021-03-14;35334;22;762;Saint-Martin
08;2021-03-09-2021-03-15;35334;19;742;Saint-Martin
08;2021-03-10-2021-03-16;35334;20;757;Saint-Martin
08;2021-03-11-2021-03-17;35334;21;768;Saint-Martin
08;2021-03-12-2021-03-18;35334;22;829;Saint-Martin
08;2021-03-13-2021-03-19;35334;25;843;Saint-Martin
08;2021-03-14-2021-03-20;35334;25;854;Saint-Martin
08;2021-03-15-2021-03-21;35334;25;851;Saint-Martin
08;2021-03-16-2021-03-22;35334;30;869;Saint-Martin
08;2021-03-17-2021-03-23;35334;29;851;Saint-Martin
08;2021-03-18-2021-03-24;35334;32;879;Saint-Martin
08;2021-03-19-2021-03-25;35334;34;956;Saint-Martin
08;2021-03-20-2021-03-26;35334;29;950;Saint-Martin
08;2021-03-21-2021-03-27;35334;30;977;Saint-Martin
08;2021-03-22-2021-03-28;35334;32;983;Saint-Martin
08;2021-03-23-2021-03-29;35334;32;983;Saint-Martin
08;2021-03-24-2021-03-30;35334;31;1006;Saint-Martin
08;2021-03-25-2021-03-31;35334;24;995;Saint-Martin
08;2021-03-26-2021-04-01;35334;21;975;Saint-Martin
08;2021-03-27-2021-04-02;35334;21;951;Saint-Martin
08;2021-03-28-2021-04-03;35334;20;935;Saint-Martin
08;2021-03-29-2021-04-04;35334;18;930;Saint-Martin
08;2021-03-30-2021-04-05;35334;11;823;Saint-Martin
08;2021-03-31-2021-04-06;35334;8;914;Saint-Martin
08;2021-04-01-2021-04-07;35334;8;906;Saint-Martin
08;2021-04-02-2021-04-08;35334;8;882;Saint-Martin
08;2021-04-03-2021-04-09;35334;6;1004;Saint-Martin
11;2020-05-13-2020-05-19;12278210;1637;50442;Ile-de-France
11;2020-05-14-2020-05-20;12278210;1645;52817;Ile-de-France
11;2020-05-15-2020-05-21;12278210;1351;46449;Ile-de-France
11;2020-05-16-2020-05-22;12278210;1274;47149;Ile-de-France
11;2020-05-17-2020-05-23;12278210;1263;47333;Ile-de-France
11;2020-05-18-2020-05-24;12278210;1240;47333;Ile-de-France
11;2020-05-19-2020-05-25;12278210;1146;47165;Ile-de-France
11;2020-05-20-2020-05-26;12278210;1092;47133;Ile-de-France
11;2020-05-21-2020-05-27;12278210;1046;46030;Ile-de-France
11;2020-05-22-2020-05-28;12278210;1184;52719;Ile-de-France
11;2020-05-23-2020-05-29;12278210;1157;53003;Ile-de-France
11;2020-05-24-2020-05-30;12278210;1173;53268;Ile-de-France
11;2020-05-25-2020-05-31;12278210;1173;53465;Ile-de-France
11;2020-05-26-2020-06-01;12278210;979;45263;Ile-de-France
11;2020-05-27-2020-06-02;12278210;936;44079;Ile-de-France
11;2020-05-28-2020-06-03;12278210;862;43285;Ile-de-France
11;2020-05-29-2020-06-04;12278210;861;43902;Ile-de-France
11;2020-05-30-2020-06-05;12278210;848;43427;Ile-de-France
11;2020-05-31-2020-06-06;12278210;850;43645;Ile-de-France
11;2020-06-01-2020-06-07;12278210;848;43812;Ile-de-France
11;2020-06-02-2020-06-08;12278210;952;50775;Ile-de-France
11;2020-06-03-2020-06-09;12278210;882;50453;Ile-de-France
11;2020-06-04-2020-06-10;12278210;857;51199;Ile-de-France
11;2020-06-05-2020-06-11;12278210;782;50249;Ile-de-France
11;2020-06-06-2020-06-12;12278210;783;49493;Ile-de-France
11;2020-06-07-2020-06-13;12278210;748;48799;Ile-de-France
11;2020-06-08-2020-06-14;12278210;739;48435;Ile-de-France
11;2020-06-09-2020-06-15;12278210;719;48196;Ile-de-France
11;2020-06-10-2020-06-16;12278210;704;47038;Ile-de-France
11;2020-06-11-2020-06-17;12278210;716;46566;Ile-de-France
11;2020-06-12-2020-06-18;12278210;760;46343;Ile-de-France
11;2020-06-13-2020-06-19;12278210;750;47444;Ile-de-France
11;2020-06-14-2020-06-20;12278210;756;48564;Ile-de-France
11;2020-06-15-2020-06-21;12278210;762;48328;Ile-de-France
11;2020-06-16-2020-06-22;12278210;803;49109;Ile-de-France
11;2020-06-17-2020-06-23;12278210;810;50691;Ile-de-France
11;2020-06-18-2020-06-24;12278210;785;51049;Ile-de-France
11;2020-06-19-2020-06-25;12278210;763;51421;Ile-de-France
11;2020-06-20-2020-06-26;12278210;765;52459;Ile-de-France
11;2020-06-21-2020-06-27;12278210;770;52870;Ile-de-France
11;2020-06-22-2020-06-28;12278210;767;53078;Ile-de-France
11;2020-06-23-2020-06-29;12278210;753;56947;Ile-de-France
11;2020-06-24-2020-06-30;12278210;770;60895;Ile-de-France
11;2020-06-25-2020-07-01;12278210;769;65725;Ile-de-France
11;2020-06-26-2020-07-02;12278210;777;70228;Ile-de-France
11;2020-06-27-2020-07-03;12278210;824;73286;Ile-de-France
11;2020-06-28-2020-07-04;12278210;840;74056;Ile-de-France
11;2020-06-29-2020-07-05;12278210;841;74064;Ile-de-France
11;2020-06-30-2020-07-06;12278210;883;75089;Ile-de-France
11;2020-07-01-2020-07-07;12278210;874;77325;Ile-de-France
11;2020-07-02-2020-07-08;12278210;902;79439;Ile-de-France
11;2020-07-03-2020-07-09;12278210;970;83046;Ile-de-France
11;2020-07-04-2020-07-10;12278210;971;86613;Ile-de-France
11;2020-07-05-2020-07-11;12278210;982;88276;Ile-de-France
11;2020-07-06-2020-07-12;12278210;975;88312;Ile-de-France
11;2020-07-07-2020-07-13;12278210;1027;91453;Ile-de-France
11;2020-07-08-2020-07-14;12278210;918;78498;Ile-de-France
11;2020-07-09-2020-07-15;12278210;1002;80999;Ile-de-France
11;2020-07-10-2020-07-16;12278210;1092;83714;Ile-de-France
11;2020-07-11-2020-07-17;12278210;1178;86504;Ile-de-France
11;2020-07-12-2020-07-18;12278210;1226;87277;Ile-de-France
11;2020-07-13-2020-07-19;12278210;1242;88233;Ile-de-France
11;2020-07-14-2020-07-20;12278210;1332;91477;Ile-de-France
11;2020-07-15-2020-07-21;12278210;1635;108589;Ile-de-France
11;2020-07-16-2020-07-22;12278210;1754;110793;Ile-de-France
11;2020-07-17-2020-07-23;12278210;1802;112555;Ile-de-France
11;2020-07-18-2020-07-24;12278210;1852;113914;Ile-de-France
11;2020-07-19-2020-07-25;12278210;1892;115322;Ile-de-France
11;2020-07-20-2020-07-26;12278210;1923;116595;Ile-de-France
11;2020-07-21-2020-07-27;12278210;2097;119950;Ile-de-France
11;2020-07-22-2020-07-28;12278210;2263;124388;Ile-de-France
11;2020-07-23-2020-07-29;12278210;2485;130347;Ile-de-France
11;2020-07-24-2020-07-30;12278210;2681;135833;Ile-de-France
11;2020-07-25-2020-07-31;12278210;2912;139394;Ile-de-France
11;2020-07-26-2020-08-01;12278210;3002;140455;Ile-de-France
11;2020-07-27-2020-08-02;12278210;3049;142136;Ile-de-France
11;2020-07-28-2020-08-03;12278210;3249;143954;Ile-de-France
11;2020-07-29-2020-08-04;12278210;3497;144822;Ile-de-France
11;2020-07-30-2020-08-05;12278210;3633;144023;Ile-de-France
11;2020-07-31-2020-08-06;12278210;3869;144673;Ile-de-France
11;2020-08-01-2020-08-07;12278210;4159;145800;Ile-de-France
11;2020-08-02-2020-08-08;12278210;4264;146916;Ile-de-France
11;2020-08-03-2020-08-09;12278210;4385;147013;Ile-de-France
11;2020-08-04-2020-08-10;12278210;4638;146525;Ile-de-France
11;2020-08-05-2020-08-11;12278210;4798;144763;Ile-de-France
11;2020-08-06-2020-08-12;12278210;5025;143920;Ile-de-France
11;2020-08-07-2020-08-13;12278210;5419;143471;Ile-de-France
11;2020-08-08-2020-08-14;12278210;5735;144467;Ile-de-France
11;2020-08-09-2020-08-15;12278210;5594;139493;Ile-de-France
11;2020-08-10-2020-08-16;12278210;5587;139831;Ile-de-France
11;2020-08-11-2020-08-17;12278210;6049;143445;Ile-de-France
11;2020-08-12-2020-08-18;12278210;6486;149009;Ile-de-France
11;2020-08-13-2020-08-19;12278210;6942;153524;Ile-de-France
11;2020-08-14-2020-08-20;12278210;7344;159458;Ile-de-France
11;2020-08-15-2020-08-21;12278210;7677;165350;Ile-de-France
11;2020-08-16-2020-08-22;12278210;8064;170650;Ile-de-France
11;2020-08-17-2020-08-23;12278210;8158;170660;Ile-de-France
11;2020-08-18-2020-08-24;12278210;8910;178180;Ile-de-France
11;2020-08-19-2020-08-25;12278210;9724;185959;Ile-de-France
11;2020-08-20-2020-08-26;12278210;10507;193846;Ile-de-France
11;2020-08-21-2020-08-27;12278210;11235;201438;Ile-de-France
11;2020-08-22-2020-08-28;12278210;12231;209790;Ile-de-France
11;2020-08-23-2020-08-29;12278210;12402;213051;Ile-de-France
11;2020-08-24-2020-08-30;12278210;12468;214058;Ile-de-France
11;2020-08-25-2020-08-31;12278210;13163;220502;Ile-de-France
11;2020-08-26-2020-09-01;12278210;13647;225324;Ile-de-France
11;2020-08-27-2020-09-02;12278210;13960;228739;Ile-de-France
11;2020-08-28-2020-09-03;12278210;14288;231734;Ile-de-France
11;2020-08-29-2020-09-04;12278210;14410;234523;Ile-de-France
11;2020-08-30-2020-09-05;12278210;14705;239190;Ile-de-France
11;2020-08-31-2020-09-06;12278210;14672;238662;Ile-de-France
11;2020-09-01-2020-09-07;12278210;15129;240765;Ile-de-France
11;2020-09-02-2020-09-08;12278210;15635;246023;Ile-de-France
11;2020-09-03-2020-09-09;12278210;16132;250810;Ile-de-France
11;2020-09-04-2020-09-10;12278210;16874;255680;Ile-de-France
11;2020-09-05-2020-09-11;12278210;17432;260834;Ile-de-France
11;2020-09-06-2020-09-12;12278210;17347;257098;Ile-de-France
11;2020-09-07-2020-09-13;12278210;17386;256253;Ile-de-France
11;2020-09-08-2020-09-14;12278210;18110;259152;Ile-de-France
11;2020-09-09-2020-09-15;12278210;18579;260518;Ile-de-France
11;2020-09-10-2020-09-16;12278210;19245;262533;Ile-de-France
11;2020-09-11-2020-09-17;12278210;19661;262582;Ile-de-France
11;2020-09-12-2020-09-18;12278210;20039;259264;Ile-de-France
11;2020-09-13-2020-09-19;12278210;20589;260694;Ile-de-France
11;2020-09-14-2020-09-20;12278210;20711;261338;Ile-de-France
11;2020-09-15-2020-09-21;12278210;21200;256042;Ile-de-France
11;2020-09-16-2020-09-22;12278210;21767;249642;Ile-de-France
11;2020-09-17-2020-09-23;12278210;22061;243202;Ile-de-France
11;2020-09-18-2020-09-24;12278210;22147;237785;Ile-de-France
11;2020-09-19-2020-09-25;12278210;22211;235111;Ile-de-France
11;2020-09-20-2020-09-26;12278210;22125;235879;Ile-de-France
11;2020-09-21-2020-09-27;12278210;22013;234759;Ile-de-France
11;2020-09-22-2020-09-28;12278210;21652;231938;Ile-de-France
11;2020-09-23-2020-09-29;12278210;21606;229601;Ile-de-France
11;2020-09-24-2020-09-30;12278210;21818;228425;Ile-de-France
11;2020-09-25-2020-10-01;12278210;22655;226922;Ile-de-France
11;2020-09-26-2020-10-02;12278210;24074;229015;Ile-de-France
11;2020-09-27-2020-10-03;12278210;25029;230509;Ile-de-France
11;2020-09-28-2020-10-04;12278210;25262;231110;Ile-de-France
11;2020-09-29-2020-10-05;12278210;28085;237652;Ile-de-France
11;2020-09-30-2020-10-06;12278210;30305;243731;Ile-de-France
11;2020-10-01-2020-10-07;12278210;32721;250629;Ile-de-France
11;2020-10-02-2020-10-08;12278210;35149;260498;Ile-de-France
11;2020-10-03-2020-10-09;12278210;37074;270892;Ile-de-France
11;2020-10-04-2020-10-10;12278210;37798;275547;Ile-de-France
11;2020-10-05-2020-10-11;12278210;37984;276644;Ile-de-France
11;2020-10-06-2020-10-12;12278210;39987;288225;Ile-de-France
11;2020-10-07-2020-10-13;12278210;41802;299982;Ile-de-France
11;2020-10-08-2020-10-14;12278210;42925;311058;Ile-de-France
11;2020-10-09-2020-10-15;12278210;44208;321261;Ile-de-France
11;2020-10-10-2020-10-16;12278210;45622;330490;Ile-de-France
11;2020-10-11-2020-10-17;12278210;46275;334223;Ile-de-France
11;2020-10-12-2020-10-18;12278210;46437;335074;Ile-de-France
11;2020-10-13-2020-10-19;12278210;48086;340893;Ile-de-France
